feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,label
-241.7572021484375,105.60746765136719,-13.363870620727539,42.419036865234375,-2.8173248767852783,18.181320190429688,9.48707389831543,12.229425430297852,1.6302543878555298,10.640325546264648,2.37048602104187,5.260813236236572,6.471794128417969,12.383349418640137,6.227526664733887,7.097311019897461,6.357013702392578,6.229654312133789,5.669870376586914,4.132901668548584,5.238032817840576,3.9950613975524902,4.306248664855957,4.840124130249023,5.315879821777344,4.118841171264648,1756.9452663593904,199.7568334055421,2186.288550607948,82.83916633183792,0.050064681412337664,0.019560965691032557,0.8033299446105957,0.7529285550117493,0.7034599184989929,0.6841461658477783,0.6680783629417419,0.6278819441795349,0.6611691117286682,0.7578238248825073,0.7626288533210754,0.7924047112464905,0.8119878172874451,0.8535283803939819,0.15491683781147003,0.15637388825416565,0.17466582357883453,0.17909838259220123,0.17902524769306183,0.16929297149181366,0.1633533239364624,0.1639948934316635,0.12826785445213318,0.14367426931858063,0.1292347013950348,0.14478473365306854,0.03557193651795387,0.007866657339036465,Béluga
-184.42782592773438,117.97119903564453,-7.699246406555176,20.65176010131836,-1.5162822008132935,11.19735050201416,-3.1032865047454834,7.81828498840332,-4.611263751983643,4.992247581481934,-3.9542076587677,2.515575408935547,-4.388531684875488,55.17964172363281,15.421867370605469,8.27628231048584,10.39580249786377,7.337563514709473,4.9611124992370605,4.951575756072998,3.934600830078125,3.706976890563965,3.3395421504974365,3.0228850841522217,2.739889621734619,3.104081869125366,1795.4596890553846,344.50818337744244,2229.1404839039924,197.5111648348515,0.03981911599099099,0.009917469796446867,0.4977937936782837,0.5474264025688171,0.5267495512962341,0.4955361485481262,0.5092923045158386,0.5381156802177429,0.5181519985198975,0.4419286847114563,0.4037677049636841,0.44478273391723633,0.5667794942855835,0.49894896149635315,0.24100440740585327,0.3058549165725708,0.2849888801574707,0.2818412780761719,0.28726232051849365,0.265839546918869,0.2750491201877594,0.24221575260162354,0.21157443523406982,0.23022881150245667,0.3100784122943878,0.21832385659217834,0.042830467224121094,0.011947096325457096,Béluga
-152.8817138671875,110.8118667602539,-8.620492935180664,31.795791625976562,-7.4538798332214355,28.836318969726562,-11.632791519165039,16.709609985351562,-8.534154891967773,21.538997650146484,-6.076861381530762,9.011698722839355,-9.831766128540039,24.460933685302734,11.319146156311035,8.2182035446167,6.387122631072998,5.717865943908691,6.063000679016113,4.961514949798584,5.360635280609131,5.659230709075928,7.882171154022217,4.52724552154541,5.673617839813232,5.076808929443359,2040.256719562861,311.1689369266786,2354.6897622469214,167.83997360243876,0.08028246008831522,0.03720194319685451,0.5013554692268372,0.5019497871398926,0.4885486662387848,0.486510306596756,0.48902201652526855,0.5006409287452698,0.5124797224998474,0.5736142992973328,0.8055726885795593,0.6332190632820129,0.5171220898628235,0.47931742668151855,0.3270529508590698,0.3317040801048279,0.31799980998039246,0.3137061595916748,0.3158515989780426,0.32837820053100586,0.3342698812484741,0.2793020009994507,0.18913857638835907,0.3001765310764313,0.33065706491470337,0.32304292917251587,0.07374052703380585,0.026921406388282776,Béluga
-190.07760620117188,131.71792602539062,-34.987815856933594,59.63075637817383,-28.750837326049805,33.05611038208008,-13.870802879333496,23.977279663085938,-4.863285064697266,8.05956745147705,2.695631980895996,-0.19264914095401764,6.824983596801758,58.87601089477539,13.693066596984863,14.576751708984375,10.20048999786377,12.819389343261719,6.241523265838623,8.250771522521973,6.430387020111084,9.55648136138916,5.247570514678955,5.785530090332031,3.992499351501465,4.134862422943115,1788.880660509706,300.4831098471312,1956.7458916850078,137.43832453565847,0.053170917839403975,0.01851568547035233,0.7178880572319031,0.5574620962142944,0.4742434024810791,0.4166765511035919,0.433515340089798,0.45575523376464844,0.4351021945476532,0.4733128845691681,0.5128248333930969,0.5606359243392944,0.662846028804779,0.6966023445129395,0.2907041311264038,0.2843731641769409,0.2978746294975281,0.267572283744812,0.27524885535240173,0.3025372624397278,0.26527321338653564,0.24367021024227142,0.29814988374710083,0.30693870782852173,0.3466888666152954,0.3008151948451996,0.06428545713424683,0.04095292091369629,Béluga
-255.88462829589844,128.90252685546875,-33.770721435546875,50.81666946411133,-29.169336318969727,40.048213958740234,-9.729106903076172,23.54642105102539,-4.441458702087402,7.70527458190918,3.499948263168335,1.162549614906311,18.337905883789062,36.0571174621582,13.880414962768555,11.980884552001953,9.297249794006348,9.155786514282227,7.9226579666137695,9.899529457092285,5.552989959716797,5.962804794311523,7.434503078460693,4.6079301834106445,4.493878364562988,7.32051944732666,1732.4183722102334,514.4434074785876,1944.84832061729,171.1135976030977,0.06538563204887218,0.05132844634306084,0.5976917743682861,0.7657159566879272,0.7263867855072021,0.6029291152954102,0.5209183692932129,0.5032346844673157,0.4819205701351166,0.4566684365272522,0.4829774498939514,0.5407482981681824,0.5822173357009888,0.5669679641723633,0.34742340445518494,0.31661537289619446,0.25317731499671936,0.2900282144546509,0.2984812557697296,0.3179512619972229,0.29386603832244873,0.2577984929084778,0.2660413980484009,0.26844561100006104,0.2745426893234253,0.32013604044914246,0.04148178547620773,0.018069088459014893,Béluga
-312.0851745605469,98.7771987915039,27.130720138549805,35.28676223754883,-3.771179676055908,20.504980087280273,10.529030799865723,4.494880199432373,10.276464462280273,8.02668571472168,5.54042387008667,10.1193208694458,4.209601879119873,39.328617095947266,23.603670120239258,11.5391206741333,11.059081077575684,10.564452171325684,7.0187273025512695,6.264290809631348,7.130887985229492,4.801035404205322,4.900725364685059,4.126310348510742,3.8782782554626465,3.926457405090332,1537.3759054289528,367.1522482719531,2414.092717549836,295.6180577567988,0.02964107325819672,0.015366296607781877,0.8120356798171997,0.8174671530723572,0.8241543173789978,0.8385977745056152,0.8415592908859253,0.8350285887718201,0.7572638988494873,0.6933799982070923,0.6794852614402771,0.7109960913658142,0.7240983843803406,0.7509493231773376,0.16058211028575897,0.13469283282756805,0.12364581972360611,0.15272106230258942,0.1657222956418991,0.16628167033195496,0.147073894739151,0.1407298892736435,0.1446990817785263,0.16543126106262207,0.15391124784946442,0.1484813690185547,0.03725133836269379,0.009818588383495808,Béluga
-293.1214294433594,98.89402770996094,18.25959014892578,23.815805435180664,8.47059440612793,16.575450897216797,3.285149335861206,13.928751945495605,1.9799870252609253,10.184659957885742,5.366160869598389,8.304211616516113,5.7940521240234375,44.92724609375,13.749119758605957,10.253345489501953,8.296711921691895,5.4729390144348145,5.804707050323486,5.539286136627197,4.726890563964844,4.241410732269287,3.45336651802063,3.7126893997192383,3.3137388229370117,3.8631205558776855,1767.4574008425432,533.5883150726164,2574.42553514329,357.113008691157,0.0402285447761194,0.03800540229035814,0.7921497225761414,0.792595386505127,0.788081169128418,0.8159613609313965,0.819268524646759,0.798391580581665,0.7707171440124512,0.7419493198394775,0.7871056795120239,0.731326162815094,0.7145255208015442,0.7282487750053406,0.15829797089099884,0.14410986006259918,0.13604363799095154,0.14092250168323517,0.17200568318367004,0.17655962705612183,0.14880648255348206,0.11866946518421173,0.14582030475139618,0.12936140596866608,0.15427975356578827,0.16365571320056915,0.03899241238832474,0.011953716166317463,Béluga
-150.66741943359375,100.35472869873047,-15.205316543579102,22.262290954589844,-0.5478320717811584,15.724824905395508,1.4657894372940063,6.952488899230957,-5.1063151359558105,5.54239559173584,-0.2910580337047577,4.591811656951904,-2.5625975131988525,61.104713439941406,8.95779800415039,8.655681610107422,4.009073734283447,4.718698978424072,5.29570198059082,4.7894816398620605,4.374155521392822,4.276405334472656,3.443849802017212,3.2445127964019775,3.298215627670288,3.5876405239105225,2206.652636556411,213.43192068216038,2412.428047263439,162.42323597907082,0.02427029079861111,0.012133753281597019,0.7800805568695068,0.785090982913971,0.7935380935668945,0.7933975458145142,0.8193733096122742,0.8472532629966736,0.8378841876983643,0.8173555135726929,0.8108223676681519,0.7840325832366943,0.7797121405601501,0.7793798446655273,0.1198463886976242,0.13995328545570374,0.12938278913497925,0.13064301013946533,0.1331072449684143,0.12481455504894257,0.11780428886413574,0.11985226720571518,0.11989051103591919,0.12517453730106354,0.14598922431468964,0.13561512529850006,0.050405364483594894,0.016396738588809967,Béluga
-163.59642028808594,105.67462921142578,-11.542823791503906,17.42943000793457,-2.875098466873169,12.133807182312012,0.2919636070728302,12.668754577636719,1.5154085159301758,6.256242275238037,-3.027691125869751,5.008522033691406,-1.2984514236450195,72.4559097290039,9.88412094116211,11.603236198425293,5.8904900550842285,4.951973915100098,5.646666526794434,5.54401969909668,5.205393314361572,5.327500343322754,4.477797508239746,4.574551582336426,3.0440597534179688,2.7344226837158203,2098.790918948636,288.4103550203266,2395.017213383586,177.99445267662267,0.030642832880434782,0.01968746875624593,0.7951929569244385,0.7685592770576477,0.7786370515823364,0.7849912643432617,0.7842148542404175,0.7795345187187195,0.7559628486633301,0.7598326206207275,0.7390303015708923,0.7743623852729797,0.7998471260070801,0.7977483868598938,0.15704773366451263,0.1348939687013626,0.141932874917984,0.14665265381336212,0.1394769251346588,0.1656816005706787,0.13017594814300537,0.14692603051662445,0.14299145340919495,0.13794158399105072,0.13045059144496918,0.14972931146621704,0.0470283217728138,0.015841849148273468,Béluga
-156.29364013671875,92.89027404785156,-11.5581636428833,19.56038475036621,-5.671146869659424,11.759175300598145,-2.570416212081909,10.001457214355469,2.706353187561035,8.421217918395996,-0.9896783232688904,5.092156887054443,-1.8474243879318237,41.32001876831055,9.220355033874512,7.3610968589782715,4.260498523712158,4.257809638977051,3.6782968044281006,3.6684436798095703,3.602037191390991,4.487898349761963,4.434142589569092,4.9031548500061035,3.248002052307129,3.0755937099456787,2424.404092908285,210.94508472927188,2523.27875744905,141.05636795653982,0.06425528690732758,0.0397777440572081,0.7732623815536499,0.7721791863441467,0.7760109305381775,0.7816579937934875,0.7882829904556274,0.7931243777275085,0.7775102853775024,0.7771650552749634,0.8033844232559204,0.8200010657310486,0.834109365940094,0.8173401355743408,0.1435026079416275,0.1420161873102188,0.13015565276145935,0.15755312144756317,0.15260882675647736,0.14398238062858582,0.14213338494300842,0.14125752449035645,0.13903681933879852,0.1395588517189026,0.14548759162425995,0.13731937110424042,0.03973182663321495,0.011395896784961224,Béluga
-264.60198974609375,78.37609100341797,3.515357494354248,30.639619827270508,1.0175758600234985,16.509801864624023,5.170665264129639,6.510780334472656,5.122219085693359,6.999343395233154,3.6382346153259277,11.457976341247559,-0.012021004222333431,54.50581359863281,26.920608520507812,14.898097038269043,10.549358367919922,7.774986743927002,7.437169075012207,5.123198986053467,10.128059387207031,10.223681449890137,8.607538223266602,5.722383499145508,8.737988471984863,5.658968448638916,2503.966220068991,571.7656725754039,2696.6599488711886,294.36156311729417,0.08742009943181818,0.04007596038768789,0.6730549931526184,0.6677916049957275,0.7453553080558777,0.7341935038566589,0.716995358467102,0.6770208477973938,0.6235348582267761,0.647213339805603,0.6660287380218506,0.613052487373352,0.610538125038147,0.6448821425437927,0.2317887395620346,0.2171706110239029,0.2745240032672882,0.2614598572254181,0.24394476413726807,0.24547643959522247,0.2519458830356598,0.24605421721935272,0.2213616669178009,0.22431863844394684,0.22681666910648346,0.21464411914348602,0.026146160438656807,0.010017362423241138,Béluga
-260.7040100097656,78.4305648803711,4.283761501312256,27.674179077148438,4.480611801147461,13.93842887878418,-0.1851106435060501,13.763769149780273,9.93486213684082,6.5442047119140625,-5.89178991317749,14.759860038757324,6.998624801635742,35.998992919921875,13.498344421386719,10.310037612915039,7.116558074951172,6.871320724487305,5.786526203155518,5.87391471862793,5.536185264587402,4.966211795806885,4.377075672149658,5.81785249710083,6.2036519050598145,4.862800121307373,2357.0212072329364,397.96062184470304,2694.762366342417,182.44158324729779,0.0849123650196335,0.043501532423865334,0.4997940957546234,0.9056141376495361,0.6207295656204224,0.4343201816082001,0.43239885568618774,0.43862608075141907,0.4109290540218353,0.3960457742214203,0.3895140290260315,0.41745877265930176,0.5035231709480286,0.46617937088012695,0.29003286361694336,0.16495749354362488,0.25939249992370605,0.3195841610431671,0.3243962228298187,0.3261881172657013,0.3059038817882538,0.3057931661605835,0.29866886138916016,0.307858407497406,0.33080315589904785,0.31580618023872375,0.03262708708643913,0.010655451565980911,Béluga
-265.95037841796875,90.76763153076172,1.4777384996414185,23.247203826904297,1.282475471496582,12.146872520446777,1.2431100606918335,14.888304710388184,8.103714942932129,5.862968921661377,-1.2334606647491455,12.402166366577148,4.9156389236450195,40.90189743041992,9.177440643310547,7.558530330657959,4.429722309112549,4.572808742523193,4.566808700561523,4.516777992248535,4.924274921417236,3.313704490661621,5.309919357299805,3.9730143547058105,4.517364501953125,3.3799595832824707,2062.279139172732,297.8375504680359,2575.6909770108828,188.30156035622247,0.06020858864379085,0.03188195024574247,0.5830305218696594,0.9119686484336853,0.6774699687957764,0.5558046102523804,0.5411582589149475,0.5403959155082703,0.49858224391937256,0.4732908010482788,0.46950626373291016,0.5059974193572998,0.5002505779266357,0.5158586502075195,0.2753872573375702,0.12673230469226837,0.2469131201505661,0.321972131729126,0.30917465686798096,0.3105897009372711,0.28456002473831177,0.2563530504703522,0.2563633918762207,0.29666852951049805,0.28696319460868835,0.29315096139907837,0.03277495503425598,0.01269582100212574,Béluga
-293.5989685058594,106.04973602294922,12.570752143859863,27.846567153930664,1.341860055923462,15.828840255737305,3.2403616905212402,8.889167785644531,7.460361480712891,6.566119194030762,1.1771968603134155,9.520491600036621,2.3458855152130127,24.50279998779297,12.641640663146973,9.017677307128906,7.573617458343506,8.382131576538086,7.164236545562744,4.956468105316162,4.209371566772461,5.374801158905029,5.1863837242126465,5.147708415985107,3.9720656871795654,4.265254497528076,1639.857887926727,376.0958574630144,2391.5268474855793,243.0157333168451,0.037608194694244604,0.024101918363860775,0.722126841545105,0.7440001964569092,0.7851127982139587,0.8367403149604797,0.810313880443573,0.7814387083053589,0.7408124804496765,0.7105017900466919,0.6622606515884399,0.6507871150970459,0.6877029538154602,0.7315298914909363,0.19341391324996948,0.18108975887298584,0.1673862636089325,0.16019923985004425,0.16458512842655182,0.19963572919368744,0.1920052170753479,0.1764264553785324,0.16538630425930023,0.1669183075428009,0.16878969967365265,0.17298263311386108,0.03287925943732262,0.012425929307937622,Béluga
-227.10968017578125,92.16873168945312,-4.978235244750977,24.168121337890625,-2.022571563720703,9.093650817871094,2.825671911239624,7.936371803283691,6.601256370544434,7.577921390533447,2.248110294342041,8.035810470581055,-0.6582241058349609,40.128326416015625,15.537636756896973,11.94710922241211,10.686919212341309,5.795011043548584,5.72243595123291,6.289699554443359,4.887271881103516,5.465890407562256,5.854811668395996,5.3452372550964355,6.163019180297852,4.89932918548584,2298.388661926184,360.79169112380595,2556.1964773327613,275.80020378877373,0.07838224085365854,0.04352233750009026,0.6299887299537659,0.6885073184967041,0.8315208554267883,0.7069717645645142,0.6914777159690857,0.6777523159980774,0.6953791379928589,0.7158063650131226,0.6932066679000854,0.67708820104599,0.6533763408660889,0.6352679133415222,0.2192629724740982,0.19472089409828186,0.1661185771226883,0.20589008927345276,0.23976512253284454,0.2304069846868515,0.2368631213903427,0.24777743220329285,0.25126588344573975,0.24546301364898682,0.23789082467556,0.22565138339996338,0.02949594147503376,0.007406837306916714,Béluga
-260.85040283203125,102.20648193359375,5.392574787139893,19.195812225341797,0.29233992099761963,10.814845085144043,0.36381998658180237,12.344982147216797,0.9456524848937988,7.751535415649414,2.4481825828552246,9.53592586517334,-1.0431710481643677,29.903369903564453,8.09888744354248,7.7844133377075195,6.5808892250061035,5.33286190032959,4.730824947357178,3.775949239730835,5.8369526863098145,5.680868625640869,4.101954936981201,4.922592639923096,3.7776174545288086,3.178436040878296,1918.4448810916338,241.3890098701351,2549.127467234987,113.13375306636482,0.04058337602459016,0.020506687699506625,0.7220708727836609,0.7528478503227234,0.7977166771888733,0.8152624368667603,0.8402667045593262,0.8413065075874329,0.8222607374191284,0.7637472748756409,0.6821469664573669,0.6370155811309814,0.6587164998054504,0.6570451855659485,0.16827213764190674,0.17128108441829681,0.15576522052288055,0.1474120169878006,0.1425195038318634,0.138668492436409,0.1487324833869934,0.1330823004245758,0.14432522654533386,0.13707347214221954,0.1530337631702423,0.16349853575229645,0.031551651656627655,0.008429992012679577,Béluga
